She hid inside the closet	Ela se escondeu dentro do armário
She waved and said hi	Ela acenou e disse oi
She tied the belt at waist	Ela amarrou o cinto na cintura
She forgot her reading glasses	Ela esqueceu os óculos de leitura
She sharpened the kitchen knife	Ela afiou a faca de cozinha
My uncle loves fishing trips	Meu tio adora viagens de pesca
Mark the date on calendar	Marque a data no calendário
I felt a sudden bite	Senti uma mordida súbita
She added cream to coffee	Ela adicionou creme ao café
She forgot her umbrella today	Ela esqueceu o guarda-chuva dela hoje
Mosquitoes buzz loudly at night	Os mosquitos zumbem alto à noite
She bought a vintage doll	Ela comprou uma boneca vintage
We shouldn’t get drunk tonight	Não devemos ficar bêbados esta noite
She bought lavender-scented soap	Ela comprou sabão com cheiro de lavanda
Let's meet at the movie theater	Vamos nos encontrar no cinema
I lost my passport yesterday	Eu perdi meu passaporte ontem
I love eating ripe mango	Eu adoro comer manga madura
The duck swam across peacefully	O pato nadou calmamente para o outro lado
I looked it up in the dictionary	Eu procurei no dicionário
She lost her favorite jacket	Ela perdeu sua jaqueta favorita
The sky turned deep purple	O céu ficou roxo profundo
She wore a silver bracelet today	Ela usou uma pulseira de prata hoje
She hugged her soft pillow	Ela abraçou seu travesseiro macio
Ants marched across the picnic blanket	Formigas marcharam sobre a toalha de piquenique
She tried to suppress her cough	Ela tentou suprimir sua tosse
She kissed his cheek gently	Ela beijou a bochecha dele suavemente
She loves eating sweet candy	Ela adora comer doces açucarados
She lit the candles beautifully	Ela acendeu as velas lindamente
Her smile was deeply seductive	O sorriso dela era profundamente sedutor
I planted a potato today	Eu plantei uma batata hoje
She used a comb carefully	Ela usou um pente com cuidado
I picked a ripe tomato	Eu colhi um tomate maduro
Children love playing in snow	As crianças adoram brincar na neve
She cooked dinner on stove	Ela cozinhou o jantar no fogão
She bought new sandals yesterday	Ela comprou sandálias novas ontem
The rabbit hopped through grass	O coelho pulou pela grama
A rainbow appeared after rain	Um arco-íris apareceu depois da chuva
Bees pollinate many flowers	As abelhas polinizam muitas flores
The lion roared at sunset	O leão rugiu ao pôr do sol
She loves melted cheese sandwiches	Ela adora sanduíches de queijo derretido
He cleared his throat loudly	Ele pigarreou alto
The carpet feels very soft	O tapete parece muito macio
Please check the refrigerator contents	Por favor, verifique o conteúdo da geladeira
The monkey swung through trees	O macaco balançava entre as árvores
He wore a blue shirt	Ele usava uma camisa azul
Can you pass the sauce?	Você pode passar o molho?
She swayed her hips confidently	Ela balançou os quadris com confiança
She grabbed a soft towel	Ela pegou uma toalha macia
She waited for the elevator	Ela esperou pelo elevador
They crossed the vast desert	Eles atravessaram o vasto deserto
Time flies when having fun	O tempo voa quando estamos nos divertindo
I bought a ripe papaya	Comprei uma mamão maduro
She cut paper with scissors	Ela cortou papel com tesoura
She tightened her leather belt	Ela apertou seu cinto de couro
The ambulance arrived very quickly	A ambulância chegou muito rápido
She felt butterflies before performing	Ela sentiu borboletas antes de se apresentar
She raised her eyebrows skeptically	Ela levantou as sobrancelhas com ceticismo
Please pass the soy sauce	Por favor, passe o molho de soja
He ordered a cold beer	Ele pediu uma cerveja gelada
My aunt loves gardening books	Minha tia adora livros sobre jardinagem
She felt disgusted by injustice	Ela se sentiu enojada com a injustiça
The chef prepared a feast	O chef preparou um banquete
She spread butter on toast	Ela passou manteiga na torrada
A spider spun a web	Uma aranha teceu uma teia
She sewed colorful buttons carefully	Ela costurou botões coloridos cuidadosamente
She ate strawberry yogurt today	Ela comeu iogurte de morango hoje
The cold wind bites sharply	O vento frio morde fortemente
Add vinegar to the salad	Adicione vinagre à salada
We will meet the day after tomorrow	Nós nos encontraremos depois de amanhã
I got stuck in traffic jam	Fiquei preso no engarrafamento
I bought a new shampoo	Comprei um shampoo novo
Please pass the pepper shaker	Por favor, passe o saleiro de pimenta
I added lettuce to salad	Eu adicionei alface à salada
I love mayonnaise on sandwiches	Eu adoro maionese em sanduíches
Society values kindness and respect	A sociedade valoriza a gentileza e o respeito
She picked a red flower	Ela colheu uma flor vermelha
She is highly educated abroad	Ela é altamente educada no exterior
I value your honest opinion	Eu valorizo sua opinião honesta
Please continue with your story	Por favor, continue com sua história
She gave a thorough explanation	Ela deu uma explicação detalhada
She studies environmental law closely	Ela estuda direito ambiental de perto
She is very enterprising entrepreneur	Ela é uma empresária muito empreendedora
The system requires regular updates	O sistema requer atualizações regulares
The economy is growing steadily	A economia está crescendo de forma constante
She studied hard, thus succeeding	Ela estudou muito, assim tendo sucesso
You have a valid point	Você tem um ponto válido
The minister addressed the crowd	O ministro falou para a multidão
Sales increased by ten percent	As vendas aumentaram dez por cento
I will attend the meeting	Eu participarei da reunião
They shared a deep communion	Eles compartilharam uma comunhão profunda
Outdoor activity boosts mental health	Atividade ao ar livre melhora a saúde mental
Please submit the report tomorrow	Por favor, envie o relatório amanhã
Plants grow towards the sunlight	As plantas crescem em direção à luz do sol
She found a reliable source	Ela encontrou uma fonte confiável
She became a victim unexpectedly	Ela se tornou uma vítima inesperadamente
She works on a farm	Ela trabalha em uma fazenda
The university is a prestigious institution	A universidade é uma instituição prestigiosa
Everyone deserves equal rights	Todos merecem direitos iguais
She earned a degree yesterday	Ela obteve um diploma ontem
The nation celebrated its independence day	A nação comemorou seu dia da independência
The fashion industry evolves rapidly	A indústria da moda evolui rapidamente
She put great effort forward	Ela fez um grande esforço
Her advice greatly influenced me	O conselho dela me influenciou muito
He loves citrus fruits, i.e., oranges	Ele adora frutas cítricas, ou seja, laranjas
Energy consumption affects climate change	O consumo de energia afeta a mudança climática
I found a great bargain	Encontrei uma pechincha ótima
She took immediate action against injustice	Ela tomou medidas imediatas contra a injustiça
She traveled to a distant province	Ela viajou para uma província distante
The organization supports local communities	A organização apoia as comunidades locais
She became conscious after surgery	Ela recuperou a consciência após a cirurgia
Many devices connect to Wi-Fi	Muitos dispositivos se conectam ao Wi-Fi
I guarantee your satisfaction always	Eu garanto sua satisfação sempre
I will start the project tomorrow	Começarei o projeto amanhã
Please help me lift this	Por favor, me ajude a levantar isto
Her intent was clear immediately	A intenção dela ficou clara imediatamente
She caught fish in net	Ela pegou peixe na rede
Biological processes influence human behavior	Processos biológicos influenciam o comportamento humano
I can’t run, much less sprint	Eu não consigo correr, quanto mais sprintar
Let's discuss the project details	Vamos discutir os detalhes do projeto
She deserves credit for success	Ela merece crédito pelo sucesso
I need to file tax	Preciso declarar o imposto de renda
Let's get together this weekend	Vamos nos encontrar neste fim de semana
The governor addressed the crowd	O governador falou para a multidão
Looking forward to our meeting	Ansioso pela nossa reunião
The republic values its citizens	A república valoriza seus cidadãos
He allegedly stole the car	Ele supostamente roubou o carro
The handover took place smoothly	A entrega ocorreu sem problemas
I have a doctor's appointment tomorrow	Tenho uma consulta médica amanhã
I arrived precisely at noon	Cheguei exatamente ao meio-dia
The regent ruled during youth	O regente governou durante a juventude
I saw him at school	Eu o vi na escola
She excels in digital art	Ela se destaca em arte digital
Please do not disturb me	Por favor, não me incomode
She always favors chocolate desserts	Ela sempre prefere sobremesas de chocolate
I need to study tonight	Preciso estudar esta noite
You are always welcome here	Você é sempre bem-vindo aqui
The former president spoke yesterday	O ex-presidente falou ontem
The water levels are rising	Os níveis da água estão subindo
I will hang the painting	Eu vou pendurar a pintura
I need access to files	Preciso de acesso aos arquivos
The secretary scheduled the meeting	A secretária marcou a reunião
I love the new design	Eu adoro o novo design
She has a positive attitude	Ela tem uma atitude positiva
Many people suffer in silence	Muitas pessoas sofrem em silêncio
They used force to open	Eles usaram força para abrir
Please print the final report	Por favor, imprima o relatório final
Family dinners uphold a tradition	Jantares em família mantêm uma tradição
Please spread the word quickly	Por favor, espalhe a notícia rapidamente
Don't kill the mood tonight	Não estrague o clima hoje à noite
She studies science at college	Ela estuda ciências na faculdade
The figures show rising profits	Os números mostram lucros crescentes
She scored the winning points	Ela marcou os pontos da vitória
She followed the winding path	Ela seguiu o caminho sinuoso
She acted as guardian faithfully	Ela atuou como guardiã fielmente
